,0,1,2,3,4,label
872,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 39]","[0, 52, 76]",310
873,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 39]","[0, 52, 76]",310
874,"[1, 60, 0]","[0, 60, 37]","[1, 52, 37]","[1, 669, 38]","[0, 52, 76]",310
875,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 39]","[0, 52, 80]",310
876,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 39]","[0, 52, 76]",310
877,"[1, 60, 0]","[0, 60, 46]","[1, 52, 47]","[1, 669, 47]","[0, 52, 92]",310
878,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 39]","[0, 52, 78]",310
879,"[1, 60, 0]","[0, 60, 41]","[1, 52, 42]","[1, 669, 42]","[0, 52, 85]",310
880,"[1, 60, 0]","[0, 60, 37]","[1, 52, 37]","[1, 669, 38]","[0, 52, 76]",310
881,"[1, 60, 0]","[0, 60, 49]","[1, 52, 49]","[1, 669, 52]","[0, 52, 110]",310
882,"[1, 60, 0]","[0, 60, 37]","[1, 52, 37]","[1, 669, 39]","[0, 52, 76]",310
883,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 40]","[0, 52, 77]",310
884,"[1, 60, 0]","[0, 60, 41]","[1, 52, 41]","[1, 669, 41]","[0, 52, 80]",310
885,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 39]","[0, 52, 76]",310
886,"[1, 60, 0]","[0, 60, 37]","[1, 52, 37]","[1, 669, 39]","[0, 52, 79]",310
887,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 39]","[0, 52, 76]",310
888,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 39]","[0, 52, 77]",310
889,"[1, 60, 0]","[0, 60, 53]","[1, 52, 53]","[1, 669, 56]","[0, 52, 103]",310
890,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 38]","[0, 52, 76]",310
891,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 38]","[0, 52, 76]",310
892,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 38]","[0, 52, 76]",310
893,"[1, 60, 0]","[0, 60, 44]","[1, 52, 44]","[1, 669, 44]","[0, 52, 94]",310
894,"[1, 60, 0]","[0, 60, 46]","[1, 52, 46]","[1, 669, 47]","[0, 52, 89]",310
895,"[1, 60, 0]","[0, 60, 42]","[1, 52, 42]","[1, 669, 43]","[0, 52, 83]",310
896,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 38]","[0, 52, 76]",310
897,"[1, 60, 0]","[0, 60, 39]","[1, 52, 39]","[1, 669, 41]","[0, 52, 79]",310
898,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 38]","[0, 52, 77]",310
899,"[1, 60, 0]","[0, 60, 47]","[1, 52, 47]","[1, 669, 48]","[0, 52, 95]",310
900,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 38]","[0, 52, 76]",310
901,"[1, 60, 0]","[0, 60, 45]","[1, 52, 46]","[1, 669, 46]","[0, 52, 84]",310
902,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 39]","[0, 52, 77]",310
903,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 40]","[0, 52, 83]",310
904,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 38]","[0, 52, 76]",310
905,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 39]","[0, 52, 76]",310
906,"[1, 60, 0]","[0, 60, 48]","[1, 52, 48]","[1, 669, 48]","[0, 52, 94]",310
907,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 39]","[0, 52, 76]",310
908,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 40]","[0, 52, 78]",310
909,"[1, 60, 0]","[0, 60, 40]","[1, 52, 40]","[1, 669, 41]","[0, 52, 79]",310
910,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 669, 45]","[0, 52, 88]",310
911,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 39]","[0, 52, 77]",310
912,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 40]","[0, 52, 77]",310
913,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 39]","[0, 52, 76]",310
914,"[1, 60, 0]","[0, 60, 41]","[1, 52, 41]","[1, 669, 42]","[0, 52, 83]",310
915,"[1, 60, 0]","[0, 60, 39]","[1, 52, 39]","[1, 669, 39]","[0, 52, 79]",310
916,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 40]","[0, 52, 78]",310
917,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 38]","[0, 52, 76]",310
918,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 39]","[0, 52, 76]",310
919,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 669, 39]","[0, 52, 76]",310
920,"[1, 60, 0]","[0, 60, 41]","[1, 52, 41]","[1, 669, 41]","[0, 52, 81]",310
921,"[1, 60, 0]","[1, 60, 1055]","[0, 60, 1279]","[1, 52, 1279]","[1, 725, 1284]",310
922,"[1, 60, 0]","[0, 60, 64]","[1, 52, 64]","[1, 725, 66]","[1, 725, 336]",310
923,"[1, 118, 0]","[0, 133, 371]","[0, 1443, 371]","[0, 546, 371]","[0, 1443, 371]",310
924,"[1, 118, 0]","[0, 124, 502]","[1, 64, 502]","[0, 133, 1699]","[1, 64, 1699]",310
925,"[1, 60, 0]","[0, 60, 15]","[1, 52, 16]","[1, 725, 16]","[0, 52, 69]",310
926,"[1, 118, 0]","[1, 118, 254]","[1, 118, 514]","[0, 52, 569]","[0, 133, 571]",310
927,"[1, 118, 0]","[0, 52, 11]","[0, 133, 20]","[1, 52, 20]","[0, 1443, 21]",310
928,"[1, 118, 0]","[0, 52, 55]","[0, 133, 61]","[0, 1451, 61]","[0, 1451, 61]",310
929,"[1, 118, 0]","[0, 133, 64]","[0, 1451, 64]","[0, 1451, 64]","[0, 413, 64]",310
930,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 654, 56]","[0, 52, 112]",310
931,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 57]","[0, 52, 112]",310
932,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 725, 57]","[0, 52, 112]",310
933,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 56]","[0, 52, 112]",310
934,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 56]","[0, 52, 112]",310
935,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 56]","[0, 52, 111]",310
936,"[1, 60, 0]","[1, 52, 60]","[1, 654, 61]","[1, 52, 124]","[1, 52, 125]",310
937,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 654, 56]","[0, 52, 111]",310
938,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 654, 60]","[0, 52, 118]",310
939,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 654, 55]","[0, 52, 110]",310
940,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 654, 59]","[0, 52, 117]",310
941,"[1, 60, 0]","[1, 52, 60]","[1, 654, 60]","[1, 52, 123]","[1, 52, 125]",310
942,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 725, 56]","[0, 52, 111]",310
943,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 725, 57]","[0, 52, 114]",310
944,"[1, 60, 0]","[1, 52, 57]","[1, 654, 58]","[1, 52, 119]","[1, 116, 133]",310
945,"[1, 60, 0]","[1, 52, 56]","[1, 725, 56]","[1, 52, 117]","[1, 116, 122]",310
946,"[1, 60, 0]","[0, 60, 54]","[1, 52, 54]","[1, 654, 55]","[0, 52, 110]",310
947,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 654, 55]","[0, 52, 110]",310
948,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 57]","[0, 52, 111]",310
949,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 654, 60]","[0, 52, 119]",310
950,"[1, 60, 0]","[0, 60, 54]","[1, 52, 54]","[1, 654, 55]","[0, 52, 110]",310
951,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 725, 56]","[0, 52, 111]",310
952,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 654, 56]","[0, 52, 111]",310
953,"[1, 60, 0]","[0, 60, 54]","[1, 52, 54]","[1, 654, 55]","[0, 52, 109]",310
954,"[1, 60, 0]","[1, 52, 56]","[1, 654, 56]","[1, 52, 117]","[1, 116, 134]",310
955,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 57]","[0, 52, 112]",310
956,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 57]","[0, 52, 112]",310
957,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 654, 58]","[0, 52, 115]",310
958,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 57]","[0, 52, 113]",310
959,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 725, 59]","[0, 52, 117]",310
960,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 654, 57]","[0, 52, 114]",310
961,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 57]","[0, 52, 112]",310
962,"[1, 60, 0]","[1, 52, 58]","[1, 654, 58]","[1, 52, 120]","[1, 52, 121]",310
963,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 56]","[0, 52, 112]",310
964,"[1, 60, 0]","[1, 52, 55]","[1, 654, 56]","[1, 52, 118]","[1, 116, 126]",310
965,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 654, 58]","[0, 52, 114]",310
966,"[1, 60, 0]","[0, 60, 60]","[1, 52, 60]","[1, 654, 60]","[0, 52, 120]",310
967,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 654, 56]","[0, 52, 111]",310
968,"[1, 60, 0]","[1, 52, 56]","[1, 654, 57]","[1, 52, 118]","[1, 52, 119]",310
969,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 56]","[0, 52, 112]",310
970,"[1, 60, 0]","[1, 52, 59]","[1, 654, 59]","[1, 52, 123]","[1, 52, 124]",310
971,"[1, 60, 0]","[0, 60, 54]","[1, 52, 54]","[1, 654, 55]","[0, 52, 110]",310
972,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 654, 58]","[0, 52, 116]",310
973,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 654, 56]","[0, 52, 112]",310
974,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 654, 60]","[0, 52, 118]",310
975,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 654, 55]","[0, 52, 109]",310
976,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 56]","[0, 52, 112]",310
977,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 654, 56]","[0, 52, 111]",310
978,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 654, 60]","[0, 52, 119]",310
979,"[1, 60, 0]","[1, 52, 57]","[1, 654, 57]","[1, 52, 116]","[1, 52, 117]",310
980,"[1, 60, 0]","[1, 52, 57]","[1, 654, 58]","[1, 52, 119]","[1, 116, 128]",310
981,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 654, 56]","[0, 52, 111]",310
982,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 654, 60]","[0, 52, 118]",310
983,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 57]","[0, 52, 113]",310
984,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 57]","[0, 52, 113]",310
985,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 654, 60]","[0, 52, 118]",310
986,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 725, 56]","[0, 52, 111]",310
987,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 57]","[0, 52, 112]",310
988,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 654, 59]","[0, 52, 117]",310
989,"[1, 60, 0]","[1, 52, 54]","[1, 654, 55]","[1, 52, 115]","[1, 52, 116]",310
990,"[1, 60, 0]","[0, 60, 54]","[1, 52, 54]","[1, 654, 55]","[0, 52, 110]",310
991,"[1, 60, 0]","[1, 52, 56]","[1, 654, 56]","[1, 52, 118]","[1, 52, 119]",310
992,"[1, 60, 0]","[0, 60, 55]","[1, 52, 56]","[1, 654, 56]","[0, 52, 111]",310
993,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 654, 58]","[0, 52, 114]",310
994,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 654, 60]","[0, 52, 119]",310
995,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 654, 58]","[0, 52, 114]",310
996,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 57]","[0, 52, 114]",310
997,"[1, 60, 0]","[1, 52, 56]","[1, 654, 57]","[1, 52, 118]","[1, 52, 119]",310
998,"[1, 60, 0]","[1, 52, 55]","[1, 654, 55]","[1, 52, 114]","[1, 52, 114]",310
999,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 654, 56]","[0, 52, 111]",310
1000,"[1, 60, 0]","[0, 60, 63]","[1, 52, 63]","[1, 1876, 64]","[0, 52, 128]",311
1001,"[1, 60, 0]","[0, 60, 72]","[1, 52, 72]","[1, 1876, 73]","[0, 52, 146]",311
1002,"[1, 60, 0]","[0, 60, 71]","[1, 52, 71]","[1, 1876, 72]","[0, 52, 144]",311
1003,"[1, 60, 0]","[0, 60, 63]","[1, 52, 63]","[1, 1876, 64]","[0, 52, 129]",311
1004,"[1, 60, 0]","[0, 60, 72]","[1, 52, 72]","[1, 1947, 73]","[0, 52, 146]",311
1005,"[1, 60, 0]","[0, 60, 63]","[1, 52, 63]","[1, 1876, 64]","[0, 52, 127]",311
1006,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1876, 56]","[0, 52, 112]",311
1007,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1876, 56]","[0, 52, 112]",311
1008,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 1876, 60]","[0, 52, 116]",311
1009,"[1, 60, 0]","[0, 60, 63]","[1, 52, 63]","[1, 1876, 64]","[0, 52, 127]",311
1010,"[1, 60, 0]","[0, 60, 63]","[1, 52, 63]","[1, 1876, 65]","[0, 52, 128]",311
1011,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1876, 57]","[0, 52, 113]",311
1012,"[1, 60, 0]","[0, 60, 76]","[1, 52, 76]","[1, 1876, 77]","[0, 52, 147]",311
1013,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1876, 56]","[0, 52, 112]",311
1014,"[1, 60, 0]","[0, 60, 65]","[1, 52, 65]","[1, 1876, 66]","[0, 52, 130]",311
1015,"[1, 60, 0]","[0, 60, 63]","[1, 52, 63]","[1, 1876, 64]","[0, 52, 126]",311
1016,"[1, 60, 0]","[0, 60, 12]","[1, 52, 12]","[1, 2438, 13]","[0, 52, 30]",311
1017,"[1, 60, 0]","[0, 60, 71]","[1, 52, 71]","[1, 1947, 73]","[0, 52, 150]",311
1018,"[1, 118, 0]","[0, 133, 220]","[0, 1443, 220]","[0, 1451, 220]","[0, 477, 220]",311
1019,"[1, 118, 0]","[0, 133, 77]","[0, 1451, 78]","[0, 1451, 78]","[0, 415, 78]",311
1020,"[1, 118, 0]","[0, 133, 99]","[1, 52, 99]","[0, 1451, 104]","[0, 1451, 105]",311
1021,"[1, 60, 0]","[0, 60, 39]","[1, 52, 39]","[1, 1891, 39]","[0, 52, 77]",311
1022,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 76]",311
1023,"[1, 60, 0]","[0, 60, 46]","[1, 52, 46]","[1, 1891, 47]","[0, 52, 93]",311
1024,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 76]",311
1025,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 41]","[0, 52, 79]",311
1026,"[1, 60, 0]","[0, 60, 39]","[1, 52, 39]","[1, 1891, 40]","[0, 52, 77]",311
1027,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1028,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 38]","[0, 52, 76]",311
1029,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 42]","[0, 52, 79]",311
1030,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 76]",311
1031,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1032,"[1, 60, 0]","[0, 60, 41]","[1, 52, 41]","[1, 1891, 41]","[0, 52, 79]",311
1033,"[1, 60, 0]","[0, 60, 39]","[1, 52, 39]","[1, 1891, 39]","[0, 52, 77]",311
1034,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 41]","[0, 52, 78]",311
1035,"[1, 60, 0]","[0, 60, 37]","[1, 52, 37]","[1, 1891, 38]","[0, 52, 75]",311
1036,"[1, 60, 0]","[0, 60, 37]","[1, 52, 37]","[1, 1891, 41]","[0, 52, 78]",311
1037,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1038,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 38]","[0, 52, 76]",311
1039,"[1, 60, 0]","[0, 60, 42]","[1, 52, 42]","[1, 1891, 45]","[0, 52, 84]",311
1040,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 40]","[0, 52, 78]",311
1041,"[1, 60, 0]","[0, 60, 37]","[1, 52, 37]","[1, 1891, 38]","[0, 52, 76]",311
1042,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 38]","[0, 52, 76]",311
1043,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 76]",311
1044,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 41]","[0, 52, 79]",311
1045,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 79]",311
1046,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 41]","[0, 52, 80]",311
1047,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1048,"[1, 60, 0]","[0, 60, 41]","[1, 52, 41]","[1, 1891, 42]","[0, 52, 79]",311
1049,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 80]",311
1050,"[1, 60, 0]","[0, 60, 43]","[1, 52, 43]","[1, 1891, 46]","[0, 52, 90]",311
1051,"[1, 60, 0]","[0, 60, 41]","[1, 52, 41]","[1, 1891, 42]","[0, 52, 79]",311
1052,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1053,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 78]",311
1054,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1055,"[1, 60, 0]","[0, 60, 39]","[1, 52, 39]","[1, 1891, 40]","[0, 52, 78]",311
1056,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 40]","[0, 52, 77]",311
1057,"[1, 60, 0]","[0, 60, 39]","[1, 52, 39]","[1, 1891, 39]","[0, 52, 77]",311
1058,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1059,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 40]","[0, 52, 79]",311
1060,"[1, 60, 0]","[0, 60, 41]","[1, 52, 41]","[1, 1891, 41]","[0, 52, 79]",311
1061,"[1, 60, 0]","[0, 60, 37]","[1, 52, 37]","[1, 1891, 38]","[0, 52, 76]",311
1062,"[1, 60, 0]","[0, 60, 41]","[1, 52, 41]","[1, 1891, 42]","[0, 52, 80]",311
1063,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 38]","[0, 52, 76]",311
1064,"[1, 60, 0]","[0, 60, 46]","[1, 52, 46]","[1, 1891, 47]","[0, 52, 99]",311
1065,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 41]","[0, 52, 79]",311
1066,"[1, 60, 0]","[0, 60, 40]","[1, 52, 40]","[1, 1891, 42]","[0, 52, 81]",311
1067,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1068,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1069,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 40]","[0, 52, 78]",311
1070,"[1, 60, 0]","[0, 60, 39]","[1, 52, 39]","[1, 1891, 40]","[0, 52, 81]",311
1071,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 76]",311
1072,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1073,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 42]","[0, 52, 80]",311
1074,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 41]","[0, 52, 79]",311
1075,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1076,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 38]","[0, 52, 76]",311
1077,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 38]","[0, 52, 76]",311
1078,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 76]",311
1079,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1080,"[1, 60, 0]","[0, 60, 42]","[1, 52, 42]","[1, 1891, 43]","[0, 52, 83]",311
1081,"[1, 60, 0]","[0, 60, 37]","[1, 52, 38]","[1, 1891, 38]","[0, 52, 76]",311
1082,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1083,"[1, 60, 0]","[0, 60, 39]","[1, 52, 39]","[1, 1891, 39]","[0, 52, 77]",311
1084,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1085,"[1, 60, 0]","[0, 60, 39]","[1, 52, 39]","[1, 1891, 39]","[0, 52, 77]",311
1086,"[1, 60, 0]","[0, 60, 43]","[1, 52, 43]","[1, 1891, 43]","[0, 52, 84]",311
1087,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 38]","[0, 52, 76]",311
1088,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 52]","[0, 52, 90]",311
1089,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 76]",311
1090,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1091,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 38]","[0, 52, 78]",311
1092,"[1, 60, 0]","[0, 60, 37]","[1, 52, 37]","[1, 1891, 38]","[0, 52, 76]",311
1093,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 76]",311
1094,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1095,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1096,"[1, 60, 0]","[0, 60, 38]","[1, 52, 39]","[1, 1891, 40]","[0, 52, 78]",311
1097,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 76]",311
1098,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 38]","[0, 52, 76]",311
1099,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 41]","[0, 52, 81]",311
1100,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1101,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1102,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 38]","[0, 52, 76]",311
1103,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 76]",311
1104,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1105,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 38]","[0, 52, 76]",311
1106,"[1, 60, 0]","[0, 60, 37]","[1, 52, 37]","[1, 1891, 38]","[0, 52, 76]",311
1107,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1891, 46]","[0, 52, 89]",311
1108,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 78]",311
1109,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 76]",311
1110,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 77]",311
1111,"[1, 60, 0]","[0, 60, 39]","[1, 52, 39]","[1, 1891, 39]","[0, 52, 77]",311
1112,"[1, 60, 0]","[0, 60, 48]","[1, 52, 48]","[1, 1891, 49]","[0, 52, 93]",311
1113,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 78]",311
1114,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 39]","[0, 52, 76]",311
1115,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 38]","[0, 52, 76]",311
1116,"[1, 60, 0]","[0, 60, 39]","[1, 52, 39]","[1, 1891, 40]","[0, 52, 79]",311
1117,"[1, 60, 0]","[0, 60, 39]","[1, 52, 39]","[1, 1891, 40]","[0, 52, 80]",311
1118,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 38]","[0, 52, 77]",311
1119,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1891, 38]","[0, 52, 76]",311
1120,"[1, 60, 0]","[0, 60, 40]","[1, 52, 40]","[1, 1891, 41]","[0, 52, 79]",311
